IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
12771,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,398000,Si,Si,Celular,2,No
12772,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,333000,No,No,Fono Particular,1,No
12773,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,6695000,No,No,Fono Particular,0,No
12774,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,3451000,No,Si,Celular,0,No
12775,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,2283000,Si,No,Celular,0,No
12776,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,473000,Si,No,Celular,2,No
12777,4/6/1966,Trabajador Independiente,Casado,Universitario,No,3072000,No,No,Celular,0,No
12778,4/6/1966,Técnico,Casado,Técnico Profesional,No,459000,No,No,Celular,0,No
12779,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1452000,Si,Si,Celular,2,No
12780,4/6/1966,Trabajador Independiente,Casado,Enseñanza Media,No,318000,No,No,Celular,0,No
12781,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1059000,Si,No,Celular,1,No
12782,4/6/1966,Gerente,Casado,Universitario,No,7708000,Si,No,Celular,0,No
12783,4/6/1966,Trabajador Dependiente,Casado,Técnico Profesional,No,0,Si,No,Celular,1,No
12784,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,912000,No,No,Celular,0,No
12785,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,4274000,No,No,Fono Particular,0,No
12786,4/6/1966,Trabajador Dependiente,Casado,Universitario,Si,-521000,Si,No,Celular,0,No
12787,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,2290000,Si,No,Celular,0,No
12788,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,817000,No,No,Celular,0,Si
12789,4/6/1966,Trabajador Dependiente,Soltero,Universitario,No,1544000,Si,No,Celular,1,No
12790,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Celular,0,No
12791,4/6/1966,Trabajador Dependiente,Soltero,Enseñanza Básica,No,3232000,No,No,Fono Particular,2,No
12792,4/6/1966,Trabajador Independiente,Casado,Técnico Profesional,No,935000,Si,No,Emailing,0,No
12793,4/6/1966,Técnico,Casado,Técnico Profesional,No,178000,Si,No,Emailing,0,No
12794,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,206000,Si,No,Emailing,0,No
12795,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,831000,Si,No,Emailing,0,No
12796,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,368000,Si,No,Emailing,0,No
12797,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,306000,Si,No,Emailing,0,No
12798,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1506000,Si,No,Emailing,0,No
12799,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,164000,No,No,Emailing,0,No
12800,4/6/1966,Técnico,Casado,Técnico Profesional,No,151000,Si,No,Emailing,0,No
12801,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,219000,Si,No,Emailing,0,No
12802,4/6/1966,Trabajador Dependiente,Soltero,Universitario,No,176000,Si,No,Emailing,0,No
12803,4/6/1966,Técnico,Casado,Técnico Profesional,No,28000,No,No,Emailing,0,No
12804,4/6/1966,Obrero,Casado,Enseñanza Básica,No,-12000,Si,No,Celular,0,No
12805,4/6/1966,Obrero,Divorciado,Enseñanza Media,No,65000,Si,No,Celular,0,No
12806,4/6/1966,Técnico,Casado,Técnico Profesional,No,187000,Si,No,Emailing,0,No
12807,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,430000,No,No,Emailing,0,No
12808,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,162000,Si,No,Emailing,0,No
12809,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,699000,Si,No,Emailing,0,No
12810,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1306000,Si,No,Emailing,0,No
12811,4/6/1966,Obrero,Casado,Enseñanza Media,No,-98000,Si,No,Celular,0,No
12812,4/6/1966,Técnico,Casado,Técnico Profesional,No,19000,Si,No,Emailing,0,No
12813,4/6/1966,Técnico,Casado,Técnico Profesional,No,83000,Si,No,Emailing,0,No
12814,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,2106000,Si,No,Emailing,0,No
12815,4/6/1966,Obrero,Casado,Enseñanza Media,No,116000,Si,No,Celular,0,No
12816,4/6/1966,Gerente,Casado,Universitario,No,1222000,Si,No,Emailing,0,No
12817,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,205000,Si,No,Emailing,0,No
12818,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,84000,Si,No,Emailing,0,No
12819,4/6/1966,Técnico,Soltero,Técnico Profesional,No,77000,Si,No,Emailing,0,No
12820,4/6/1966,Obrero,Casado,Enseñanza Básica,No,94000,Si,No,Celular,0,No
12821,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,266000,Si,No,Emailing,0,No
12822,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1195000,No,No,Emailing,0,No
12823,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,504000,No,Si,Emailing,0,No
12824,4/6/1966,Técnico,Divorciado,Técnico Profesional,No,165000,No,No,Emailing,0,No
12825,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,5735000,No,No,Emailing,0,No
12826,4/6/1966,Trabajador Dependiente,Divorciado,Enseñanza Media,No,0,No,No,Emailing,0,No
12827,4/6/1966,Trabajador Dependiente,Casado,Técnico Profesional,No,989000,No,No,Emailing,0,No
12828,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,823000,No,No,Emailing,0,No
12829,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Emailing,0,No
12830,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,176000,No,No,Emailing,0,No
12831,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,4923000,No,No,Emailing,0,No
12832,4/6/1966,Obrero,Casado,Enseñanza Media,No,0,No,No,Celular,0,No
12833,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,759000,Si,No,Emailing,0,No
12834,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,505000,No,No,Emailing,0,No
12835,4/6/1966,Gerente,Divorciado,Universitario,No,2515000,No,No,Emailing,0,No
12836,4/6/1966,Gerente,Casado,Universitario,No,2820000,No,No,Emailing,0,No
12837,4/6/1966,Técnico,Casado,Técnico Profesional,No,44000,No,No,Emailing,0,No
12838,4/6/1966,Técnico,Casado,Técnico Profesional,No,302000,Si,No,Emailing,0,No
12839,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1111000,No,No,Emailing,0,No
12840,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1694000,No,Si,Emailing,0,Si
12841,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,33000,Si,Si,Emailing,0,No
12842,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Media,Si,-57000,No,Si,Emailing,0,No
12843,4/6/1966,Trabajador Independiente,Casado,Enseñanza Media,No,1121000,No,No,Emailing,0,No
12844,4/6/1966,Trabajador Independiente,Casado,Enseñanza Básica,No,2559000,No,No,Emailing,0,No
12845,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,287000,No,No,Emailing,0,No
12846,4/6/1966,Trabajador Independiente,Casado,Universitario,No,1917000,No,No,Emailing,0,No
12847,4/6/1966,Técnico,Divorciado,Técnico Profesional,No,194000,No,No,Emailing,0,No
12848,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,12276000,No,No,Emailing,0,No
12849,4/6/1966,Gerente,Casado,Universitario,No,3556000,Si,No,Emailing,0,No
12850,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,4840000,No,No,Emailing,0,No
12851,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,4307000,No,No,Emailing,0,No
12852,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,214000,Si,No,Emailing,0,No
12853,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,667000,No,No,Emailing,0,No
12854,4/6/1966,Gerente,Casado,Universitario,No,2892000,No,No,Emailing,0,Si
12855,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,3287000,Si,Si,Emailing,0,No
12856,4/6/1966,Obrero,Casado,Enseñanza Básica,No,145000,No,No,Celular,0,No
12857,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1728000,No,No,Emailing,0,No
12858,4/6/1966,Técnico,Divorciado,Técnico Profesional,No,431000,No,Si,Emailing,0,No
12859,4/6/1966,Obrero,Divorciado,Enseñanza Básica,No,126000,Si,No,Celular,0,No
12860,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,Si,-478000,Si,No,Emailing,0,No
12861,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Emailing,0,No
12862,4/6/1966,Gerente,Divorciado,Universitario,No,17964000,Si,No,Emailing,0,No
12863,4/6/1966,Obrero,Casado,Enseñanza Media,No,0,Si,No,Celular,0,No
12864,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,762000,Si,No,Emailing,0,No
12865,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,869000,Si,No,Emailing,0,No
12866,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,795000,Si,No,Emailing,0,No
12867,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1794000,Si,Si,Emailing,0,No
12868,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,176000,Si,No,Emailing,0,No
12869,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,60000,No,No,Emailing,0,No
12870,4/6/1966,Gerente,Divorciado,Universitario,No,1208000,Si,No,Emailing,0,No
12871,4/6/1966,Obrero,Casado,Enseñanza Básica,No,-127000,Si,No,Celular,0,No
12872,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,68000,Si,No,Emailing,0,No
12873,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,344000,Si,No,Emailing,0,No
12874,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1375000,Si,Si,Emailing,0,No
12875,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,584000,Si,No,Emailing,0,No
12876,4/6/1966,Obrero,Soltero,Enseñanza Media,No,15000,Si,No,Celular,0,No
12877,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1092000,No,Si,Emailing,0,No
12878,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1387000,Si,No,Emailing,0,No
12879,4/6/1966,Obrero,Casado,Enseñanza Media,No,61000,Si,No,Celular,0,No
12880,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,12531000,Si,No,Emailing,0,No
12881,4/6/1966,Obrero,Casado,Enseñanza Media,No,136000,Si,No,Celular,0,No
12882,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,290000,Si,No,Emailing,0,No
12883,4/6/1966,Obrero,Casado,Enseñanza Básica,No,146000,Si,Si,Celular,0,No
12884,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,1851000,Si,No,Emailing,0,No
12885,4/6/1966,Obrero,Casado,Enseñanza Media,Si,-345000,Si,No,Celular,0,No
12886,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Media,Si,-288000,No,No,Emailing,0,No
12887,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,863000,Si,No,Emailing,0,Si
12888,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,292000,Si,No,Emailing,0,No
12889,4/6/1966,Gerente,Divorciado,Universitario,No,10399000,Si,No,Emailing,0,No
12890,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,257000,Si,No,Emailing,0,No
12891,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,2781000,Si,No,Emailing,0,No
12892,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,3237000,Si,No,Emailing,0,No
12893,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,3008000,Si,Si,Emailing,0,No
12894,4/6/1966,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,357000,Si,Si,Emailing,0,No
12895,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,2796000,Si,No,Emailing,0,No
12896,4/6/1966,Trabajador Dependiente,Soltero,Universitario,No,1192000,Si,No,Emailing,0,No
12897,4/6/1966,Obrero,Casado,Enseñanza Media,No,39000,Si,No,Celular,0,No
12898,4/6/1966,Obrero,Casado,Enseñanza Básica,No,0,Si,No,Celular,0,No
12899,4/6/1966,Trabajador Dependiente,Casado,Técnico Profesional,No,4822000,Si,No,Emailing,0,No
12900,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1756000,Si,No,Emailing,0,No
12901,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Media,No,51000,Si,Si,Emailing,0,No
12902,4/6/1966,Técnico,Casado,Técnico Profesional,No,282000,Si,No,Emailing,0,No
12903,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,1496000,Si,No,Emailing,0,No
12904,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,380000,Si,No,Emailing,0,No
12905,4/6/1966,Obrero,Casado,Enseñanza Media,Si,-656000,Si,No,Celular,0,No
12906,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,837000,Si,Si,Emailing,0,No
12907,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,242000,Si,No,Emailing,0,No
12908,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,2597000,Si,No,Emailing,0,No
12909,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,1095000,No,Si,Emailing,0,No
12910,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,726000,No,No,Emailing,0,No
12911,4/6/1966,Gerente,Divorciado,Universitario,No,3346000,Si,Si,Emailing,0,No
12912,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,4135000,Si,No,Emailing,0,No
12913,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,4666000,No,No,Emailing,0,No
12914,4/6/1966,Gerente,Casado,Universitario,No,4151000,Si,No,Emailing,0,No
12915,4/6/1966,Trabajador Independiente,Casado,Universitario,No,4543000,Si,No,Emailing,0,No
12916,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,502000,Si,No,Emailing,0,No
12917,4/6/1966,Obrero,Casado,Enseñanza Básica,No,2000,Si,Si,Celular,0,No
12918,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,829000,Si,Si,Emailing,0,No
12919,4/6/1966,Gerente,Casado,Universitario,No,3158000,Si,No,Emailing,0,No
12920,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,2775000,No,No,Emailing,0,No
12921,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1294000,Si,No,Emailing,0,No
12922,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,490000,Si,No,Emailing,0,No
12923,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,829000,No,Si,Emailing,0,No
12924,4/6/1966,Gerente,Casado,Universitario,No,414000,No,No,Emailing,0,No
12925,4/6/1966,Trabajador Dependiente,Soltero,Universitario,No,2443000,No,No,Emailing,0,No
12926,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,0,No,No,Emailing,0,No
12927,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,3478000,No,No,Emailing,0,No
12928,4/6/1966,Obrero,Casado,Enseñanza Básica,No,159000,Si,No,Celular,0,No
12929,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,556000,Si,No,Emailing,0,No
12930,4/6/1966,Técnico,Casado,Técnico Profesional,No,351000,Si,No,Emailing,0,No
12931,4/6/1966,Gerente,Casado,Universitario,No,651000,Si,No,Emailing,0,No
12932,4/6/1966,Obrero,Casado,Enseñanza Básica,No,-100000,Si,No,Celular,0,No
12933,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,52000,Si,Si,Emailing,0,No
12934,4/6/1966,Técnico,Casado,Técnico Profesional,No,201000,Si,No,Emailing,0,No
12935,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,107000,No,No,Emailing,0,No
12936,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,543000,Si,No,Emailing,0,No
12937,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,4906000,Si,No,Emailing,0,No
12938,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1549000,Si,No,Emailing,0,No
12939,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,430000,Si,Si,Emailing,0,No
12940,4/6/1966,Gerente,Divorciado,Universitario,No,4556000,Si,No,Emailing,0,No
12941,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,6439000,Si,No,Emailing,0,No
12942,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,3630000,Si,No,Emailing,0,No
12943,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,480000,Si,No,Emailing,0,No
12944,4/6/1966,Trabajador Dependiente,Divorciado,Enseñanza Media,No,106000,Si,No,Emailing,0,No
12945,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,3216000,Si,No,Emailing,0,No
12946,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,2354000,Si,No,Emailing,0,No
12947,4/6/1966,Obrero,Casado,Enseñanza Básica,Si,-1385000,Si,Si,Celular,0,No
12948,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,5306000,Si,No,Emailing,0,No
12949,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,970000,Si,No,Emailing,0,No
12950,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,578000,Si,No,Emailing,0,No
12951,4/6/1966,Gerente,Casado,Universitario,No,490000,Si,No,Emailing,0,No
12952,4/6/1966,Empresario,Casado,Técnico Profesional,No,209000,Si,No,Emailing,0,No
12953,4/6/1966,Técnico,Casado,Técnico Profesional,No,503000,Si,No,Emailing,0,No
12954,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,197000,No,No,Emailing,0,No
12955,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,201000,Si,No,Emailing,0,No
12956,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1880000,No,No,Emailing,0,No
12957,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,351000,Si,Si,Emailing,0,No
12958,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,7985000,Si,No,Emailing,0,No
12959,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,812000,Si,No,Emailing,0,No
12960,4/6/1966,Técnico,Casado,Técnico Profesional,No,72000,No,No,Emailing,0,No
12961,4/6/1966,Trabajador Dependiente,Divorciado,Enseñanza Media,Si,-480000,No,No,Emailing,0,No
12962,4/6/1966,Trabajador Dependiente,Divorciado,Enseñanza Media,Si,-288000,Si,No,Emailing,0,No
12963,4/6/1966,Técnico,Casado,Técnico Profesional,Si,-938000,Si,No,Emailing,0,No
12964,4/6/1966,Técnico,Casado,Técnico Profesional,Si,-598000,Si,No,Emailing,0,No
12965,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,550000,Si,No,Emailing,0,No
12966,4/6/1966,Obrero,Casado,Enseñanza Media,Si,-5000,Si,No,Celular,0,No
12967,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,438000,Si,No,Emailing,0,No
12968,4/6/1966,Trabajador Dependiente,Casado,Técnico Profesional,No,0,Si,No,Emailing,0,No
12969,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1001000,Si,No,Emailing,0,No
12970,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,222000,Si,No,Emailing,0,No
12971,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,733000,Si,No,Emailing,0,No
12972,4/6/1966,Trabajador Dependiente,Soltero,Universitario,No,594000,Si,No,Emailing,0,No
12973,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,387000,Si,No,Emailing,0,No
12974,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,No,192000,Si,No,Emailing,0,No
12975,4/6/1966,Gerente,Divorciado,Universitario,No,447000,No,Si,Emailing,0,No
12976,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,34000,Si,No,Emailing,0,No
12977,4/6/1966,Técnico,Casado,Técnico Profesional,No,145000,Si,No,Emailing,0,No
12978,4/6/1966,Obrero,Casado,Enseñanza Básica,No,117000,Si,No,Celular,0,No
12979,4/6/1966,Gerente,Casado,Universitario,No,643000,Si,No,Emailing,0,No
12980,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1865000,Si,No,Emailing,0,No
12981,4/6/1966,Técnico,Divorciado,Técnico Profesional,No,47000,No,Si,Emailing,0,No
12982,4/6/1966,Trabajador Dependiente,Casado,Universitario,Si,145000,No,Si,Emailing,0,No
12983,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,323000,No,No,Emailing,0,No
12984,4/6/1966,Obrero,Divorciado,Enseñanza Media,Si,0,No,Si,Celular,0,No
12985,4/6/1966,Técnico,Casado,Técnico Profesional,No,80000,No,Si,Emailing,0,No
12986,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Media,Si,-835000,Si,Si,Emailing,0,No
12987,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Básica,Si,-468000,No,Si,Emailing,0,No
12988,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,1160000,Si,No,Emailing,0,No
12989,4/6/1966,Trabajador Independiente,Casado,Enseñanza Media,No,0,No,No,Emailing,0,No
12990,4/6/1966,Obrero,Divorciado,Enseñanza Media,No,18000,Si,No,Celular,0,No
12991,4/6/1966,Trabajador Dependiente,Divorciado,Universitario,No,780000,No,No,Emailing,0,No
12992,4/6/1966,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,Si,Emailing,0,No
12993,4/6/1966,Gerente,Casado,Universitario,No,2716000,No,No,Emailing,0,No
12994,4/6/1966,Gerente,Casado,Universitario,No,866000,No,No,Emailing,0,No
12995,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,2394000,No,Si,Emailing,0,No
12996,4/6/1966,Trabajador Dependiente,Casado,Universitario,No,2155000,No,No,Emailing,0,No
